OBJECTID,GEOID,COUNTYFP,COUNTYNAME,ALAND,AWATER,Threshold,PctPopLI,Shape_Length,Shape_Area
5482,510030106043,003,Albemarle County,2546447,29692,HUD,0.219,10654.4307264884,4164668.17982688
5483,510030105021,003,Albemarle County,3309902,164020,HUD,0.494,12133.7222044002,5607069.20744948
5484,510030105022,003,Albemarle County,864841,0,HUD,0.215,5811.82510430049,1396173.89723892
5485,510030105012,003,Albemarle County,8304691,54447,HUD,0.151,19365.0861083818,13498539.0909643
5486,510030104023,003,Albemarle County,6483126,271420,HUD,0.167,22313.3214319583,10895638.176837
5487,510030111032,003,Albemarle County,16262729,155796,HUD,0.638,37711.1432406726,26520152.6957201
5488,510030103011,003,Albemarle County,7306422,57941,HUD,0.418,22497.2222307437,11922512.3268926
5489,510030103032,003,Albemarle County,7227120,85389,HUD,0.464,21243.5035812217,11838128.5418492
5490,510030102012,003,Albemarle County,3045658,66396,HUD,0.341,12533.0668467898,5041621.71044808
5491,510030102013,003,Albemarle County,36225177,301251,HUD,0.301,42930.7041297883,59192404.4102765
5492,510030105011,003,Albemarle County,12372932,142174,HUD,0.332,22651.9966015771,20219660.6731533
5493,510030111013,003,Albemarle County,4691126,17529,HUD,0.554,12771.886696823,7612928.64736351
5494,510030111012,003,Albemarle County,824000,3274,HUD,0.378,7665.6230380173,1336924.9230587
5495,510030107012,003,Albemarle County,360850,0,HUD,0.395,3211.3497662584,583194.972194736
5496,510030107011,003,Albemarle County,726773,0,HUD,0.697,5250.99849818288,1174498.63596861
5497,510030107022,003,Albemarle County,318546,0,HUD,0.733,3311.18624328373,514946.601842425
5498,510030106041,003,Albemarle County,2193016,66377,HUD,0.34,10249.3211533559,3653631.23141643
5499,510030107021,003,Albemarle County,961589,8374,HUD,0.418,4869.08110276281,1568060.8833292
5500,510030106042,003,Albemarle County,456284,1869,HUD,0.772,3910.6327774435,740634.957205812
5501,510030106032,003,Albemarle County,728491,0,HUD,0.833,7294.1191126499,1177460.9412386
5502,510030107023,003,Albemarle County,823419,0,HUD,0.34,5547.37082405667,1330925.90277208
5503,510030103031,003,Albemarle County,2463060,36435,HUD,0.104,8520.31685996743,4045374.46601946
5504,510030111021,003,Albemarle County,3703614,12072,HUD,0.255,16491.2662407776,6002867.30781951
5505,510030108013,003,Albemarle County,1331154,3645,HUD,0.213,8288.08733897374,2156450.48387693
5506,510030109011,003,Albemarle County,1029305,6783,HUD,0.672,6206.73289513115,1673561.54111368
5507,510030109042,003,Albemarle County,2124904,3258,HUD,0.725,9265.9599284267,3436203.02926551
5508,510030106023,003,Albemarle County,1169427,0,HUD,0.327,6555.85003218905,1889110.07469927
5509,510030105023,003,Albemarle County,582080,13730,HUD,0.809,5152.28136320216,962007.745433673
5510,510030106031,003,Albemarle County,739657,5031,HUD,0.541,5917.59616516014,1203507.8603655
5511,510030103021,003,Albemarle County,4266719,92044,HUD,0.332,14103.4574652361,7050430.77305146
5512,510030113031,003,Albemarle County,3252344,71764,HUD,0.489,13315.0550507363,5362099.73986543
5513,510030111033,003,Albemarle County,1058945,23997,HUD,0.102,6643.42428872395,1750250.81691334
5514,510030111031,003,Albemarle County,1175140,8563,HUD,0.043,7004.21918304337,1912780.79076388
5515,510030111022,003,Albemarle County,2015633,10135,HUD,0.304,8337.31660246383,3273267.86144472
5516,510030111035,003,Albemarle County,645481,4199,HUD,0.203,5117.68226396114,1049637.93077354
5517,510030111034,003,Albemarle County,962086,5802,HUD,0.038,6120.18632427032,1563708.86027845
5518,510030108022,003,Albemarle County,495052,1337,HUD,0.602,3658.15557162133,802104.971763433
5519,510030108011,003,Albemarle County,265723,0,HUD,0.812,2911.840045469,429404.641923
5520,510030113024,003,Albemarle County,534821,0,HUD,0.371,4178.61926666939,862864.986070027
5521,510030113023,003,Albemarle County,476346,0,HUD,0.7,4580.01632189801,768537.306867611
5522,510030103033,003,Albemarle County,2512935,49708,HUD,0.313,11167.0340203818,4146434.20549167
5523,510030112023,003,Albemarle County,3631052,12152,HUD,0.102,11568.006819967,5878909.59905641
5524,510030108012,003,Albemarle County,519729,0,HUD,0.432,4700.27497098457,839755.002897
5525,510030109043,003,Albemarle County,379708,0,HUD,1,3482.52228248923,613036.109808323
5526,510030109041,003,Albemarle County,599347,0,HUD,0,5005.05863343372,967721.190161735
5527,511076106022,107,Loudoun County,9760907,45099,HUD,0.138,18959.4375127315,16291901.28361
5528,511076106044,107,Loudoun County,4796613,21307,HUD,0.035,14189.4111965461,8004929.76804
5529,511076118053,107,Loudoun County,747531,16491,HUD,0,5728.45681866017,1263053.2013221
5530,511076118044,107,Loudoun County,5205310,47214,HUD,0.351,17416.0046407861,8689464.96638149
5531,511076110204,107,Loudoun County,206459,871,HUD,0.29,2543.65334166555,343911.883185342
5532,511076110063,107,Loudoun County,551715,55079,HUD,0.205,4770.02054427767,1006909.59228808
5533,511076110183,107,Loudoun County,4237982,81285,HUD,0,12266.0908212937,7168177.32047997
5534,511076110023,107,Loudoun County,4115534,50401,HUD,0.331,17162.3502893629,6920811.3356767
5535,511076105054,107,Loudoun County,593681,0,HUD,0.676,5830.77017949272,987340.6133389
5536,511076118072,107,Loudoun County,1017316,1299,HUD,0.017,6231.90544804203,1684959.98741451
5537,511076110262,107,Loudoun County,5392865,32261,HUD,0.095,14974.8920841394,8989577.16063108
5538,511076119013,107,Loudoun County,8288973,51061,HUD,0.167,26155.9176886785,13818609.4656009
5539,511076105063,107,Loudoun County,4135982,142664,HUD,0.346,11336.6909218765,7110904.08649616
5540,511076105074,107,Loudoun County,826334,18304,HUD,0.014,4888.47296337162,1404084.37529814
5541,511076102023,107,Loudoun County,20260190,53421,HUD,0.284,32368.2892690528,33827647.2802303
5542,511076118092,107,Loudoun County,2456155,28889,HUD,0.089,11057.0650990234,4112643.33313026
5543,511076115013,107,Loudoun County,1519838,27539,HUD,0.655,6959.59064765102,2567764.74780586
5544,511076110193,107,Loudoun County,2152944,23050,HUD,0.006,7629.84067062117,3609949.15581131
5545,511076110102,107,Loudoun County,754560,7521,HUD,0.376,7608.9751823115,1266556.32009857
5546,511076118073,107,Loudoun County,783238,17710,HUD,0.118,5895.30266225831,1325207.75463792
5547,511076110261,107,Loudoun County,3684205,82855,HUD,0.109,14936.0849023316,6240249.39668455
5548,511076110152,107,Loudoun County,2458894,42766,HUD,0,10902.7970676943,4153856.4768645
5549,511076119021,107,Loudoun County,1118456,4122,HUD,0.056,6167.31762213823,1860462.82600603
5550,511076119011,107,Loudoun County,1627490,21136,HUD,0,8915.95556092949,2732635.41597692
5551,511076110271,107,Loudoun County,2513187,12763,HUD,0.131,11091.5993878063,4187517.75482133
5552,511076110224,107,Loudoun County,894777,1675,HUD,0.074,5725.58680414825,1486632.11069106
5553,511076118071,107,Loudoun County,2082978,15369,HUD,0.184,9785.58948785114,3472287.67131154
5554,511076113003,107,Loudoun County,599057,987,HUD,0.475,5171.82575590117,995231.652603836
5555,511076110044,107,Loudoun County,808623,3888,HUD,0.493,5767.67014576048,1348717.27511149
5556,511076110022,107,Loudoun County,604319,0,HUD,0.553,4630.45843427741,1003780.63046804
5557,511076105053,107,Loudoun County,372409,0,HUD,0.581,3448.14162952863,619405.016217035
5558,511076118081,107,Loudoun County,1888253,14200,HUD,0.042,7590.99646790525,3146371.28226791
5559,511076118052,107,Loudoun County,285518,0,HUD,0.075,3178.06387709485,472047.420202534
5560,511076118082,107,Loudoun County,1218146,9603,HUD,0.189,6493.67233541067,2031022.53885402
5561,511076118043,107,Loudoun County,1560535,0,HUD,0.112,6786.6722471675,2580847.79311647
5562,511076112043,107,Loudoun County,588239,15137,HUD,0.306,5549.97297236323,1001558.84288497
5563,511076112042,107,Loudoun County,508042,0,HUD,0.356,4189.51289449153,843241.642165107
5564,511076110205,107,Loudoun County,255908,0,HUD,0.441,2948.17358542133,424474.748245979
5565,511076110222,107,Loudoun County,952839,1865,HUD,0.132,6030.68072184845,1583215.7174708
5566,511076110202,107,Loudoun County,102513,0,HUD,0,1634.96687812154,170000.340332198
5567,511076118091,107,Loudoun County,845413,0,HUD,0.099,6648.36552078389,1398845.61784368
5568,511076119022,107,Loudoun County,1679151,0,HUD,0.128,7851.10346467599,2782155.51777504
5569,511076119012,107,Loudoun County,940933,19101,HUD,0.142,6706.2698884779,1590445.95827786
5570,511076110206,107,Loudoun County,79945,0,HUD,0.528,1492.68277872924,132580.474752981
5571,511076110162,107,Loudoun County,765272,5896,HUD,0.127,6266.54882965284,1280247.74986752
5572,517700025022,770,Roanoke city,1603265,1525,HUD,0.917,7837.12891754473,2539917.30703968
5573,517700025012,770,Roanoke city,1464704,0,HUD,0.911,7089.16252645618,2317760.91424715
5574,517700025011,770,Roanoke city,709910,0,HUD,0.538,4293.39076537036,1123280.79772533
5575,517700025021,770,Roanoke city,843076,0,HUD,0.944,5097.52334327166,1333957.52365902
5576,517700011002,770,Roanoke city,542320,0,HUD,0.409,4439.70017136403,857915.125162774
5577,517700029005,770,Roanoke city,921849,11682,HUD,0.268,8650.26657799518,1475858.20033878
5578,517700006011,770,Roanoke city,2563070,9779,HUD,0.41,8846.13590117439,4074606.46513962
5579,517700006014,770,Roanoke city,5214150,27013,HUD,0.754,13770.7180909263,8298066.01431241
5580,517700029001,770,Roanoke city,1892652,372,HUD,0.188,10518.4078890676,2991434.46492614
5581,517700023022,770,Roanoke city,2204181,482,HUD,0.505,8428.70568017516,3491020.37924763
5582,517700029002,770,Roanoke city,3091213,1073,HUD,0.589,15560.7247096375,4886072.8674159
5583,517700023021,770,Roanoke city,1818889,0,HUD,0.544,7464.37020787979,2880177.59122995
5584,517700023012,770,Roanoke city,3259224,9248,HUD,0.485,9843.8987171274,5176568.89279229
5585,517700023011,770,Roanoke city,639475,0,HUD,0.658,4530.27342394141,1012497.70072269
5586,510670205021,067,Franklin County,127458071,82839,HUD,0.421,72182.8734708614,200937456.938469
5587,510670205012,067,Franklin County,29094237,216781,HUD,0.244,33974.8818862969,46105059.5939064
5588,510670208012,067,Franklin County,1838910,360,HUD,0.644,9017.23136027923,2888608.54257892
5589,510670207011,067,Franklin County,50165772,258325,HUD,0.548,46951.4457359392,79106954.3072365
5590,510670209011,067,Franklin County,109025023,912347,HUD,0.601,63208.376548404,172457863.781056
5591,510670201032,067,Franklin County,26228040,5222180,HUD,0.345,52063.9957767842,49482096.9852954
5592,510670208022,067,Franklin County,16746907,230470,HUD,0.242,22804.3435806376,26644449.6222489
5593,510670205023,067,Franklin County,73504413,41997,HUD,0.227,86571.5240035053,115643851.297403
5594,510670201041,067,Franklin County,6665864,4410841,HUD,0.391,29461.0781084249,17452240.5930674
5595,510670207021,067,Franklin County,55562415,102028,HUD,0.637,54422.2078134841,87222746.10469
5596,510670203011,067,Franklin County,45495654,1689966,HUD,0.306,55492.4689342488,74497503.9358349
5597,510670203022,067,Franklin County,57919373,207966,HUD,0.2,67505.7637140315,91652890.7689875
5598,510670208021,067,Franklin County,15558234,11066,HUD,0.427,23444.9507914781,24457438.2575054
5599,510670209022,067,Franklin County,84783569,301479,HUD,0.291,62757.683687092,133141674.777653
5600,510670206004,067,Franklin County,94113806,1551,HUD,0.53,68249.3831273636,147528058.686364
5601,510670209021,067,Franklin County,40333287,42656,HUD,0.455,41579.0423558404,63122439.196209
5602,510670201031,067,Franklin County,8482617,5691923,HUD,0.032,31019.8332615931,22298780.6395568
5603,510670207012,067,Franklin County,56658264,16892,HUD,0.479,50105.731203394,88782190.5458579
5604,510670209023,067,Franklin County,116786711,582689,HUD,0.399,73009.9288332049,183748105.568225
5605,510670205011,067,Franklin County,64788326,247713,HUD,0.408,55947.5818755694,102249506.138894
5606,510670205022,067,Franklin County,49218412,164466,HUD,0.398,50853.5848821565,77567203.7181121
5607,510670209012,067,Franklin County,67419238,314805,HUD,0.551,63301.9480855478,106221225.071012
5608,510670207022,067,Franklin County,41066525,49231,HUD,0.69,38968.3213481892,64337871.9072076
5609,510670201023,067,Franklin County,26728692,7482246,HUD,0.154,41982.6633096299,53762896.5698441
5610,510670208013,067,Franklin County,3746885,100034,HUD,0.711,13686.864045679,6040631.57221835
5611,510670201042,067,Franklin County,27947989,511196,HUD,0.119,47201.6452128943,44820970.339584
5612,510872004161,087,Henrico County,716699,31729,HUD,0.26,5174.58049099976,1195868.81119726
5613,510872001331,087,Henrico County,2207425,135338,HUD,0.163,9056.30297978827,3737788.97704079
5614,510872001312,087,Henrico County,1381576,1085,HUD,0.256,7137.48693254446,2206930.03562675
5615,510872005033,087,Henrico County,2378302,20172,HUD,0.38,9462.9350612246,3831246.63390697
5616,510872001341,087,Henrico County,2735006,555,HUD,0.228,9095.44463716069,4363532.09254301
5617,510872001391,087,Henrico County,2047240,59083,HUD,0.102,8717.07657891277,3364696.33853783
5618,510872001233,087,Henrico County,310912,997,HUD,0.635,3027.71922263289,498033.949797501
5619,510872001501,087,Henrico County,3191675,93742,HUD,0.075,12856.7410336842,5253053.14896153
5620,510872001311,087,Henrico County,498868,0,HUD,0.378,3606.87157135139,796129.330505359
5621,510872008013,087,Henrico County,2616350,42804,HUD,0.419,11062.4274346067,4246873.69424636
5622,510872011032,087,Henrico County,1729493,0,HUD,0.387,7961.87527417111,2756801.25005901
5623,510872014043,087,Henrico County,23607742,532319,HUD,0.46,32365.9506516731,38411889.4721423
5624,510872004164,087,Henrico County,4471079,5770,HUD,0.097,12289.8371212479,7158360.11906339
5625,510872015023,087,Henrico County,12452193,65950,HUD,0.458,17760.8888070767,19903438.1118194
5626,510872016024,087,Henrico County,19759700,3039194,HUD,0.185,54459.3798837163,36238039.3826503
5627,510872001253,087,Henrico County,282649,0,HUD,0.701,2989.33378516627,451432.805637025
5628,510872004151,087,Henrico County,5349997,87903,HUD,0.113,14894.0292606347,8698737.44841252
5629,510872008072,087,Henrico County,156138,0,HUD,1,2191.33482277109,249199.423167285
5630,510872015031,087,Henrico County,1508950,1711,HUD,0.386,6551.49233235195,2403813.9788464
5631,510872014062,087,Henrico County,1389224,5919,HUD,0.723,6536.7398560539,2221040.09887242
5632,510872014061,087,Henrico County,1493108,5770,HUD,0.617,6685.4559782194,2386953.52314018
5633,510872001092,087,Henrico County,1377340,9825,HUD,0.14,6165.87141127568,2212238.59132489
5634,510872009073,087,Henrico County,3666624,46101,HUD,0.286,14147.9598847773,5936146.68532198
5635,510872001361,087,Henrico County,1361348,1844,HUD,0.569,7959.31946759947,2175779.13103477
5636,510872001411,087,Henrico County,1627877,7769,HUD,0.206,6705.36268543539,2613681.07700345
5637,510872001381,087,Henrico County,595669,21162,HUD,0.593,6638.48629690668,984621.189167568
5638,510872003012,087,Henrico County,1027531,0,HUD,0.292,5249.60478970944,1639012.96395406
5639,510872009071,087,Henrico County,3748380,80606,HUD,0.101,14959.6296612017,6123891.05450574
5640,510872014064,087,Henrico County,2350657,62416,HUD,0.966,12088.245619334,3843322.98125715
5641,510872011023,087,Henrico County,230186,0,HUD,0.165,3155.47665966283,366631.139617841
5642,510872009081,087,Henrico County,2343707,13316,HUD,0.482,10544.8299946842,3765780.22869636
5643,510872001522,087,Henrico County,1122452,0,HUD,0.486,6479.77833498598,1792440.76328023
5644,510872011042,087,Henrico County,2119468,13390,HUD,0.512,9250.33470360162,3397922.32701671
5645,510872001333,087,Henrico County,186816,1733,HUD,0.242,2516.40707960768,300851.183899028
5646,510872001343,087,Henrico County,1105482,578,HUD,0.634,6086.99814311555,1764681.36063764
5647,510872004173,087,Henrico County,375623,0,HUD,0.594,3112.42504019296,599623.549351738
5648,510872001382,087,Henrico County,1053982,72258,HUD,0.559,7778.05267285858,1797908.64824452
5649,510872004183,087,Henrico County,434011,3100,HUD,0.58,3929.27864733012,697917.423488717
5650,510872001064,087,Henrico County,588604,2855,HUD,0.319,4096.14916135997,943835.016492977
5651,510872014032,087,Henrico County,14569441,1450919,HUD,0.483,27023.793855067,25519313.9208129
5652,510872011024,087,Henrico County,307242,8399,HUD,0.168,3011.65768357055,502734.241569323
5653,510872016023,087,Henrico County,3718775,26481,HUD,0.36,13110.3446315681,5955899.11008726
5654,510872001352,087,Henrico County,1155404,15133,HUD,0.036,6008.97945855501,1868140.70360485
5655,510872001481,087,Henrico County,5103095,78654,HUD,0.023,19110.1809803283,8287379.45173788
5656,510872001473,087,Henrico County,6500264,36624,HUD,0.264,15889.6619583955,10452678.6683171
5657,510872008061,087,Henrico County,1110661,7113,HUD,0.364,7531.69031682205,1783876.87364364
5658,510872011041,087,Henrico County,2996197,2949,HUD,0.558,9320.03004846266,4779640.92752647
5659,510872001502,087,Henrico County,2351158,4521,HUD,0.108,10517.6671694792,3765235.41506787
5660,510872001332,087,Henrico County,267991,0,HUD,0.521,3656.78648918759,427606.316339463
5661,510872001383,087,Henrico County,1546325,6984,HUD,0.189,6405.83485450156,2480086.37447378
5662,510872001443,087,Henrico County,1478828,22644,HUD,0.398,10564.7923379398,2399252.34562666
5663,510872007004,087,Henrico County,1468524,49967,HUD,0.606,7496.90544451466,2424010.05674451
5664,510872005012,087,Henrico County,976077,6318,HUD,0.583,5435.70359852584,1567282.11280773
5665,510872004153,087,Henrico County,396144,7568,HUD,0.792,4210.3840777277,645762.124062064
5666,510872010014,087,Henrico County,1960673,1856,HUD,0.197,8363.63122017673,3130070.30330635
5667,510872004122,087,Henrico County,942418,497,HUD,0.866,6376.29482007596,1506088.94748519
5668,510872001093,087,Henrico County,1454040,0,HUD,0.067,8869.96165292955,2319294.91637566
5669,510872008011,087,Henrico County,2517462,65025,HUD,0.322,15309.7172699977,4124515.20800683
5670,510872004132,087,Henrico County,1091057,12640,HUD,0.161,6053.33295605974,1763748.86865921
5671,510872004163,087,Henrico County,1478395,1384,HUD,0.116,6118.86523100408,2365430.02507327
5672,510872001503,087,Henrico County,1901624,70566,HUD,0.273,8338.08902691086,3152074.55527354
5673,510872004162,087,Henrico County,1610771,0,HUD,0.22,8273.2399741204,2574412.35089967
5674,510872001451,087,Henrico County,1707161,23093,HUD,0.064,9453.49550979144,2768713.97263949
5675,510872008052,087,Henrico County,431510,0,HUD,0.888,4050.21788430778,688309.49949861
5676,510872001362,087,Henrico County,1182893,32717,HUD,0.439,7299.17994850681,1940067.96980014
5677,510872009054,087,Henrico County,2080992,20814,HUD,0.225,9907.71833760601,3358846.08400379
5678,510872004073,087,Henrico County,138147,0,HUD,0.676,1989.63288065747,220733.680585276
5679,510872014051,087,Henrico County,2316646,97954,HUD,0.633,9130.41533040308,3847003.771726
5680,510872001351,087,Henrico County,1394692,60379,HUD,0.229,6086.85390264456,2322135.13292605
5681,510872004133,087,Henrico County,1506745,3595,HUD,0.172,6684.23465152328,2414389.70045667
5682,510872004152,087,Henrico County,357302,6261,HUD,0,3477.40766977545,581479.37280615
5683,510872001393,087,Henrico County,704560,47034,HUD,0.522,6698.26768445168,1200337.78474022
5684,510872015033,087,Henrico County,1217172,745,HUD,0.421,5907.23170717517,1937917.16408068
5685,510872008054,087,Henrico County,1454560,3253,HUD,0.582,6942.43028948917,2325952.92565077
5686,510872005032,087,Henrico County,1855587,13313,HUD,0.403,7689.81981396741,2984803.37419904
5687,510872001452,087,Henrico County,1902024,0,HUD,0.059,7227.88830346841,3042791.85042537
5688,510872014034,087,Henrico County,436771,0,HUD,0.769,3539.35994843915,695793.964866922
5689,510872001461,087,Henrico County,194582,1009,HUD,0.209,2175.59055907969,312895.866229342
5690,510872001371,087,Henrico County,212678,0,HUD,0.794,2550.97062529639,339483.275706095
5691,510872001521,087,Henrico County,875945,443,HUD,0.484,5610.78877638902,1399283.25814056
5692,510872014041,087,Henrico County,13541680,1125992,HUD,0.198,26275.4274086293,23342939.708287
5693,510872015042,087,Henrico County,595770,0,HUD,1,4476.10093538188,948380.017986619
5694,510872001472,087,Henrico County,1776095,375,HUD,0,8154.27511442539,2840909.97350812
5695,510872012051,087,Henrico County,1157334,0,HUD,0.822,5550.27632424226,1844243.09493442
5696,510872012041,087,Henrico County,1213180,0,HUD,0.576,7100.35369806626,1933663.5386699
5697,510872012062,087,Henrico County,767091,71781,HUD,0.665,6566.37715646189,1336593.75958567
5698,510872012053,087,Henrico County,1468114,6755,HUD,0.727,8880.84090774586,2349631.93196541
5699,510872001483,087,Henrico County,1044952,3950,HUD,0.215,6746.90227232955,1677404.50583867
5700,510872004174,087,Henrico County,325332,303,HUD,0.638,2956.0105284894,519867.356746034
5701,510872004171,087,Henrico County,118286,0,HUD,0.93,1802.6948078566,188838.513322822
5702,510872012043,087,Henrico County,618986,201,HUD,0.621,4249.69901343592,986747.070851224
5703,510872014035,087,Henrico County,538805,370,HUD,0.557,5113.07656386464,859025.772653016
5704,510872004182,087,Henrico County,568453,0,HUD,0.932,4369.92020183776,907567.408603603
5705,510872009052,087,Henrico County,772704,0,HUD,0.434,4809.10136155171,1234618.28572456
5706,510872004172,087,Henrico County,127576,0,HUD,0.79,1847.82472145646,203665.65219797
5707,510872011031,087,Henrico County,190532,0,HUD,1,2245.08812080131,303627.830304988
5708,510872009044,087,Henrico County,2947032,210121,HUD,0.515,11601.367495917,5047271.7930063
5709,510872004114,087,Henrico County,451482,0,HUD,0.327,4939.12641699792,721248.915253054
5710,510872004074,087,Henrico County,938443,4044,HUD,0.427,6543.77121532968,1505717.41837284
5711,510872008022,087,Henrico County,2690673,68032,HUD,0.534,11466.0263803843,4404437.09156492
5712,510872008074,087,Henrico County,3655840,62734,HUD,0.309,17506.8124636787,5935536.37512449
5713,510872008071,087,Henrico County,111198,0,HUD,0.949,1720.25746470838,177488.297083239
5714,510872004181,087,Henrico County,347236,0,HUD,0.94,3626.9585915904,554422.587969488
5715,510872001441,087,Henrico County,174495,2098,HUD,0.259,2365.01057104024,282124.580259839
5716,510872014063,087,Henrico County,836715,4767,HUD,0.829,5424.01820233507,1340159.54167617
5717,510872015032,087,Henrico County,3123824,25198,HUD,0.517,11907.4585253075,5012395.32046506
5718,510872009082,087,Henrico County,1516930,2189,HUD,0.462,7354.97791705684,2427669.57765253
5719,510872001513,087,Henrico County,1577187,6263,HUD,0.169,7514.62865037666,2530616.73402559
5720,510872015041,087,Henrico County,11876313,361122,HUD,0.323,23538.1200269491,19473237.9656399
5721,510872004115,087,Henrico County,734673,38828,HUD,0.573,5546.53283474513,1235824.31421734
5722,510872012032,087,Henrico County,8195593,563522,HUD,0.492,22761.8673220693,13963538.5582508
5723,510872001274,087,Henrico County,1566245,15001,HUD,0.175,8818.81417895786,2525494.68538693
5724,510872001471,087,Henrico County,1402134,9366,HUD,0,7447.92155969517,2257656.87604336
5725,510872001231,087,Henrico County,1132239,26366,HUD,0.261,8493.48364024068,1849700.83964575
5726,510872012052,087,Henrico County,1299493,34,HUD,0.876,7098.89142976234,2070231.9782677
5727,510872001401,087,Henrico County,2050161,38358,HUD,0.516,10061.5560735713,3338196.52682326
5728,510872009042,087,Henrico County,5048867,809515,HUD,0.266,14863.0546725394,9354927.52806714
5729,510872001342,087,Henrico County,749996,202,HUD,0.159,4514.69636958577,1196946.19121172
5730,510872001372,087,Henrico County,871235,2555,HUD,0.161,5012.8928993331,1394894.60639455
5731,510872001322,087,Henrico County,1517780,0,HUD,0.467,6734.74047327663,2422703.90814407
5732,510872001273,087,Henrico County,1075412,110,HUD,0.41,7160.6653805382,1717745.23059725
5733,510872001492,087,Henrico County,745074,10453,HUD,0.184,5127.46386714213,1207633.45607188
5734,510872008073,087,Henrico County,351063,0,HUD,0.828,3311.42525763341,560385.623954276
5735,510872009072,087,Henrico County,1933412,36354,HUD,0.41,8876.70043963443,3149371.22034567
5736,510872012042,087,Henrico County,700476,790,HUD,0.508,4303.52869554615,1117400.53714841
5737,510872001431,087,Henrico County,2132295,43405,HUD,0.154,8814.66861653962,3475713.31115339
5738,510872012061,087,Henrico County,822744,244,HUD,0.652,4450.91315831295,1311482.56892633
5739,510872001412,087,Henrico County,465144,0,HUD,0.242,3503.61397400646,743271.58024055
5740,510872001392,087,Henrico County,299398,0,HUD,0.756,3076.82614450106,478131.192753857
5741,510872008053,087,Henrico County,222762,0,HUD,0.932,2602.72039592714,355363.293622687
5742,510872001254,087,Henrico County,233221,0,HUD,0.704,2655.06121755732,372450.503628243
5743,510872001442,087,Henrico County,482625,0,HUD,0.022,4278.57741114647,771148.258033745
5744,510872015043,087,Henrico County,2449427,161540,HUD,0.645,8601.59678216017,4156715.5426423
5745,510872004043,087,Henrico County,590318,0,HUD,0.213,4154.09335788726,942299.245132384
5746,510872001482,087,Henrico County,222028,449,HUD,0.234,3439.29547781508,355849.293711406
5747,510872001511,087,Henrico County,720863,3771,HUD,0.378,5004.97003830606,1157897.60920087
5748,510872012031,087,Henrico County,818041,0,HUD,0.564,5022.69338900592,1303784.50558941
5749,510872001321,087,Henrico County,1257917,1082,HUD,0.669,6656.39803027265,2010075.1560137
5750,510872001463,087,Henrico County,1585851,24096,HUD,0,10148.6554698458,2575899.94664352
5751,511498503014,149,Prince George County,8058480,0,HUD,0.347,15107.7444753951,12738004.5043829
5752,511498502005,149,Prince George County,910777,0,HUD,0.719,5054.76878252773,1439547.54453478
5753,511498502003,149,Prince George County,2582094,0,HUD,0.566,10539.1713746385,4080885.93555622
5754,511350001011,135,Nottoway County,31811076,317139,FPL,0.467289719626168,42434.3319455074,50517441.7929507
5755,511350001021,135,Nottoway County,142207559,1253689,FPL,0.294956140350877,75503.7364180773,226341941.424202
5756,511350001022,135,Nottoway County,10354788,69678,FPL,0.423638778220451,24743.6692766027,16414802.2001465
5757,511350001012,135,Nottoway County,7118275,64671,FPL,0.209821428571429,17917.2990662628,11301733.0917953
5758,511350001023,135,Nottoway County,10324841,30465,FPL,0.424528301886793,20263.0939762878,16304234.257156
5759,510131002003,013,Arlington County,279141,0,HUD,0.048,3144.10779077777,461540.427372528
5760,510131028044,013,Arlington County,160171,0,HUD,0.226,2561.28635298186,264474.551465181
5761,510131028042,013,Arlington County,224552,0,HUD,0.585,3527.52688397243,370792.14407087
5762,510131028033,013,Arlington County,357149,0,HUD,0.535,3637.41436758418,589678.94274298
5763,510131028032,013,Arlington County,66300,0,HUD,0.44,1516.60787136537,109479.471116246
5764,510131028041,013,Arlington County,146718,0,HUD,0.513,1889.60388172737,242276.764052799
5765,510131023021,013,Arlington County,279178,0,HUD,0.439,2788.55805515002,461098.571176345
5766,510131015031,013,Arlington County,478402,0,HUD,0.304,6094.7684262345,790787.559952987
5767,510131015033,013,Arlington County,75617,0,HUD,0,1454.77829889202,124976.62186237
5768,510131015011,013,Arlington County,133342,0,HUD,0.377,1960.72049760919,220451.02245068
5769,510131015021,013,Arlington County,162212,0,HUD,0.069,2580.86474752353,268161.550838769
5770,510131015022,013,Arlington County,323613,0,HUD,0.082,3609.9666607481,534910.568752246
5771,510131018012,013,Arlington County,106535,0,HUD,0.202,1728.91808232604,176088.911557429
5772,510131018013,013,Arlington County,99494,0,HUD,0.122,1831.72795427813,164430.907802831
5773,510131023022,013,Arlington County,588742,0,HUD,0.083,4092.80647278314,972441.305906344
5774,510131018042,013,Arlington County,107937,0,HUD,0.162,2111.32817506198,178407.957401342
5775,510131034012,013,Arlington County,83243,0,HUD,0,1745.05728402223,137513.574794177
5776,510131015013,013,Arlington County,47024,0,HUD,0.141,1444.97941638538,77744.4393569343
5777,510131016035,013,Arlington County,31591,0,HUD,0.358,1200.15889754828,52229.3802318894
5778,510131016034,013,Arlington County,102519,0,HUD,0.342,1684.84538669928,169497.163563845
5779,510131017052,013,Arlington County,49132,0,HUD,0.115,1146.4764093884,81222.387283602
5780,510131017051,013,Arlington County,106332,0,HUD,0.305,1789.14580692723,175776.409465384
5781,510131017053,013,Arlington County,127091,0,HUD,0.345,2823.89569932487,210098.500549061
5782,510131017042,013,Arlington County,49326,0,HUD,0.418,1432.05671051964,81540.8956675179
